Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,9.995 ₫,50% Off,168 Đã bán,(39),Hồ Chí Minh,20.000 ₫,17.000 ₫,96%,100%,83%,1,0,1,1,36
Trang sức,21.000 ₫,42% Off,255 Đã bán,(38),Nước ngoài,36.000 ₫,17.000 ₫,97%,100%,100%,0,0,0,0,38
Trang sức,10.000 ₫,40% Off,98 Đã bán,(34),Nước ngoài,16.667 ₫,17.000 ₫,95%,98%,,0,1,0,2,31
Trang sức,5.851 ₫,58% Off,41 Đã bán,(19),Nước ngoài,14.000 ₫,17.000 ₫,95%,99%,100%,1,2,0,0,16
Trang sức,26.000 ₫,43% Off,32 Đã bán,(15),Hồ Chí Minh,46.000 ₫,17.000 ₫,94%,94%,100%,1,0,0,0,14
Trang sức,24.220 ₫,51% Off,740 Đã bán,(120),Hồ Chí Minh,49.000 ₫,16.500 ₫,87%,99%,100%,24,4,4,7,81
Trang sức,29.000 ₫,42% Off,669 Đã bán,(105),Hà Nội,50.000 ₫,32.700 ₫,90%,,,9,4,4,5,83
Trang sức,19.274 ₫,46% Off,139 Đã bán,(49),Hồ Chí Minh,36.000 ₫,17.000 ₫,95%,100%,100%,1,3,0,1,44
Trang sức,9.100 ₫,49% Off,21 Đã bán,(6),Hồ Chí Minh,30.000 ₫,17.000 ₫,94%,100%,100%,1,0,0,0,4
Trang sức,15.000 ₫,38% Off,42 Đã bán,(12),Nước ngoài,24.000 ₫,17.000 ₫,97%,100%,100%,0,0,1,0,11
Trang sức,14.000 ₫,40% Off,152 Đã bán,(53),Hồ Chí Minh,23.333 ₫,17.000 ₫,92%,100%,,2,4,5,1,42
Trang sức,16.900 ₫,50% Off,649 Đã bán,(107),Nước ngoài,54.698 ₫,17.000 ₫,98%,91%,100%,0,0,1,1,105
Trang sức,28.000 ₫,,2.4K Đã bán,(342),Nước ngoài,40.000 ₫,17.000 ₫,94%,100%,,13,3,10,17,299
Trang sức,29.432 ₫,54% Off,43 Đã bán,(16),Nước ngoài,64.000 ₫,17.000 ₫,96%,89%,100%,1,0,0,0,15
Trang sức,33.000 ₫,35% Off,8 Đã bán,(4),Nước ngoài,50.700 ₫,17.000 ₫,,100%,,0,0,0,0,4
Trang sức,6.848 ₫,46% Off,1.9K Đã bán,(595),Hồ Chí Minh,22.906 ₫,17.000 ₫,96%,95%,96%,13,8,15,14,546
Trang sức,6.587 ₫,56% Off,3.5K Đã bán,(952),Hồ Chí Minh,18.000 ₫,17.000 ₫,96%,95%,96%,6,9,11,12,914
Trang sức,9.320 ₫,59% Off,133 Đã bán,(32),Hồ Chí Minh,27.975 ₫,17.000 ₫,96%,95%,96%,1,0,0,1,30
Trang sức,44.182 ₫,53% Off,1.1K Đã bán,(276),Nước ngoài,93.900 ₫,17.000 ₫,97%,94%,50%,2,1,2,2,269
Trang sức,4.850 ₫,49% Off,85 Đã bán,(21),Nước ngoài,9.534 ₫,17.000 ₫,96%,100%,83%,0,0,0,0,21
Trang sức,4.162 ₫,48% Off,1.1K Đã bán,(302),Hồ Chí Minh,8.000 ₫,Miễn phí,98%,99%,94%,9,4,2,7,281
Trang sức,16.000 ₫,47% Off,1.2K Đã bán,(239),Hồ Chí Minh,34.000 ₫,17.000 ₫,93%,98%,100%,7,0,3,9,220
Trang sức,5.000 ₫,44% Off,1.2K Đã bán,(222),Hồ Chí Minh,9.000 ₫,17.000 ₫,95%,100%,62%,12,4,6,13,187
Trang sức,11.457 ₫,40% Off,446 Đã bán,(97),Hồ Chí Minh,15.851 ₫,17.000 ₫,94%,97%,80%,1,2,2,5,87
Trang sức,20.000 ₫,47% Off,148 Đã bán,(64),Hồ Chí Minh,30.000 ₫,17.000 ₫,95%,100%,62%,7,2,0,1,54
Trang sức,4.625 ₫,54% Off,73 Đã bán,(40),Hồ Chí Minh,10.000 ₫,Miễn phí,98%,99%,94%,0,0,0,0,40
Trang sức,25.456 ₫,"31% Off
Áp dụng voucher",212 Đã bán,(49),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,1,0,0,0,48
Trang sức,12.487 ₫,71% Off,84 Đã bán,(41),Hồ Chí Minh,43.000 ₫,17.000 ₫,97%,99%,100%,0,0,0,1,40
Trang sức,4.300 ₫,46% Off,307 Đã bán,(54),Hồ Chí Minh,30.000 ₫,17.000 ₫,94%,100%,100%,0,1,1,1,51
Trang sức,16.000 ₫,43% Off,1.1K Đã bán,(176),Nước ngoài,28.000 ₫,17.000 ₫,95%,100%,,9,7,10,10,140
Trang sức,54.470 ₫,21% Off,64 Đã bán,(17),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,17
Trang sức,13.840 ₫,51% Off,25 Đã bán,(3),Hồ Chí Minh,28.000 ₫,17.000 ₫,96%,100%,,0,0,0,0,3
Trang sức,10.174 ₫,52% Off,5.4K Đã bán,(838),Hồ Chí Minh,21.000 ₫,17.000 ₫,95%,100%,100%,35,18,28,37,720
Trang sức,22.750 ₫,"42% Off
Áp dụng voucher",659 Đã bán,(175),Hồ Chí Minh,39.000 ₫,16.500 ₫,97%,99%,86%,1,1,2,2,170
Trang sức,53.306 ₫,23% Off,39 Đã bán,(17),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,86%,0,1,1,1,14
Trang sức,40.873 ₫,50% Off,547 Đã bán,(130),Hồ Chí Minh,81.746 ₫,17.000 ₫,95%,100%,,1,0,3,1,125
Trang sức,20.397 ₫,53% Off,2.3K Đã bán,(451),Nước ngoài,43.200 ₫,17.000 ₫,94%,97%,100%,5,6,10,15,415
Trang sức,7.458 ₫,58% Off,2.0K Đã bán,(406),Hồ Chí Minh,17.600 ₫,16.500 ₫,97%,88%,100%,6,1,9,17,373
Trang sức,17.000 ₫,37% Off,172 Đã bán,(45),Nước ngoài,50.000 ₫,Miễn phí,96%,99%,100%,0,0,2,1,42
Trang sức,6.660 ₫,53% Off,65 Đã bán,(16),Hồ Chí Minh,14.300 ₫,17.000 ₫,97%,98%,100%,0,0,0,1,15
Trang sức,26.708 ₫,50% Off,1.3K Đã bán,(363),Hồ Chí Minh,53.416 ₫,17.000 ₫,95%,100%,,7,3,1,22,330
Trang sức,53.307 ₫,52% Off,250 Đã bán,(48),Hồ Chí Minh,112.000 ₫,16.500 ₫,87%,99%,100%,2,1,1,1,43
Trang sức,39.000 ₫,34% Off,,(2),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,2
Trang sức,9.035 ₫,47% Off,1.0K Đã bán,(220),Hồ Chí Minh,17.000 ₫,17.000 ₫,97%,100%,,2,2,4,7,206
Trang sức,20.780 ₫,54% Off,189 Đã bán,(62),Hồ Chí Minh,45.000 ₫,17.000 ₫,96%,97%,100%,1,0,1,5,55
Trang sức,41.631 ₫,40% Off,11 Đã bán,(6),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,6
Trang sức,20.781 ₫,53% Off,107 Đã bán,(35),Nước ngoài,44.000 ₫,17.000 ₫,96%,89%,100%,1,0,2,2,30
Trang sức,33.800 ₫,50% Off,376 Đã bán,(112),Hồ Chí Minh,67.400 ₫,17.000 ₫,97%,99%,100%,4,0,4,3,101
Trang sức,1.000 ₫,,20 Đã bán,(2),Hà Nội,,32.700 ₫,100%,,,0,0,0,0,2
Trang sức,35.000 ₫,36% Off,1.6K Đã bán,(377),Nước ngoài,100.000 ₫,17.000 ₫,98%,100%,100%,9,0,3,11,355
Trang sức,52.765 ₫,56% Off,1.8K Đã bán,(326),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,5,1,3,6,312
Trang sức,600.000 ₫,,,,Hà Nội,,Miễn phí,100%,,,0,0,0,0,0
Trang sức,29.000 ₫,41% Off,5.3K Đã bán,(851),Hà Nội,49.000 ₫,32.700 ₫,99%,100%,,4,1,5,16,825
Trang sức,42.000 ₫,30% Off,7 Đã bán,(1),Nước ngoài,60.000 ₫,17.000 ₫,97%,100%,,0,0,0,0,1
Trang sức,70.000 ₫,30% Off,43 Đã bán,(13),Hồ Chí Minh,100.000 ₫,17.000 ₫,98%,100%,100%,1,0,0,0,12
Trang sức,31.844 ₫,64% Off,14 Đã bán,(4),Hồ Chí Minh,199.000 ₫,16.500 ₫,98%,100%,,1,0,0,0,3
Trang sức,4.500 ₫,49% Off,1.8K Đã bán,(217),Nước ngoài,19.000 ₫,17.000 ₫,95%,94%,100%,10,3,2,3,200
Trang sức,51.035 ₫,15% Off,255 Đã bán,(101),Hồ Chí Minh,49.000 ₫,17.000 ₫,95%,99%,100%,1,1,2,3,95
Trang sức,5.446 ₫,"52% Off
LazFlash Sale,kết thúc sau 23h",6.7K Đã bán,(1649),Hồ Chí Minh,12.900 ₫,17.000 ₫,96%,95%,96%,39,14,26,36,1534
Trang sức,4.717 ₫,46% Off,21 Đã bán,(4),Nước ngoài,8.800 ₫,17.000 ₫,96%,98%,100%,2,0,0,0,2
Trang sức,4.000 ₫,43% Off,109 Đã bán,(13),Nước ngoài,7.000 ₫,17.000 ₫,95%,100%,62%,0,1,2,0,10
Trang sức,8.509 ₫,48% Off,76 Đã bán,(29),Hồ Chí Minh,16.500 ₫,17.000 ₫,96%,100%,83%,0,1,0,0,28
Trang sức,12.024 ₫,43% Off,905 Đã bán,(232),Hồ Chí Minh,44.000 ₫,17.000 ₫,94%,100%,100%,4,1,4,3,221
Trang sức,9.000 ₫,44% Off,2.3K Đã bán,(374),Hồ Chí Minh,16.000 ₫,Miễn phí,96%,99%,100%,12,2,4,13,343
Trang sức,12.000 ₫,47% Off,,(3),Nước ngoài,22.500 ₫,17.000 ₫,94%,96%,100%,0,0,0,0,3
Trang sức,64.961 ₫,55% Off,16 Đã bán,(15),Nước ngoài,143.500 ₫,17.000 ₫,97%,100%,100%,0,1,0,0,14
Trang sức,6.000 ₫,40% Off,3.8K Đã bán,(456),Hồ Chí Minh,10.000 ₫,17.000 ₫,94%,100%,100%,9,4,15,24,405
Trang sức,29.000 ₫,71% Off,3.6K Đã bán,(753),Hồ Chí Minh,99.000 ₫,16.500 ₫,98%,100%,90%,4,1,3,14,731
Trang sức,9.000 ₫,59% Off,5.6K Đã bán,(735),Hồ Chí Minh,22.000 ₫,17.000 ₫,96%,99%,92%,7,5,9,27,687
Trang sức,44.000 ₫,51% Off,157 Đã bán,(41),Hồ Chí Minh,90.000 ₫,16.500 ₫,98%,100%,100%,1,0,0,0,40
Trang sức,10.000 ₫,40% Off,32 Đã bán,(17),Hồ Chí Minh,16.667 ₫,17.000 ₫,92%,100%,,2,0,0,3,12
Trang sức,6.400 ₫,47% Off,69 Đã bán,(17),Hồ Chí Minh,12.000 ₫,17.000 ₫,94%,100%,100%,0,0,1,0,17
Trang sức,14.300 ₫,43% Off,178 Đã bán,(41),Hồ Chí Minh,25.000 ₫,17.000 ₫,94%,94%,100%,2,0,0,3,36
Trang sức,11.474 ₫,63% Off,66 Đã bán,(20),Hồ Chí Minh,30.700 ₫,17.000 ₫,96%,98%,100%,0,0,0,3,17
Trang sức,8.253 ₫,62% Off,127 Đã bán,(37),Hồ Chí Minh,21.500 ₫,17.000 ₫,97%,100%,100%,2,1,0,0,34
Trang sức,9.005 ₫,40% Off,10.0K Đã bán,(1550),Hồ Chí Minh,15.000 ₫,16.500 ₫,97%,100%,,41,10,20,37,1442
Trang sức,7.662 ₫,55% Off,156 Đã bán,(43),Hồ Chí Minh,17.000 ₫,17.000 ₫,95%,99%,100%,1,1,0,1,40
Trang sức,53.000 ₫,48% Off,870 Đã bán,(290),Hồ Chí Minh,102.000 ₫,16.500 ₫,99%,100%,100%,1,0,2,5,283
Trang sức,73.687 ₫,77% Off,199 Đã bán,(45),Hồ Chí Minh,495.862 ₫,17.000 ₫,95%,100%,,0,0,0,1,44
Trang sức,68.335 ₫,43% Off,217 Đã bán,(48),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,0,1,0,2,45
Trang sức,23.000 ₫,44% Off,364 Đã bán,(75),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,,3,0,1,3,68
Trang sức,20.780 ₫,55% Off,498 Đã bán,(115),Hồ Chí Minh,46.000 ₫,16.500 ₫,92%,99%,100%,5,3,7,9,92
Trang sức,27.500 ₫,,1.4K Đã bán,(182),Hồ Chí Minh,28.000 ₫,17.000 ₫,91%,100%,,5,6,10,18,144
Trang sức,60.122 ₫,81% Off,1.5K Đã bán,(352),Hồ Chí Minh,359.000 ₫,17.000 ₫,96%,100%,90%,9,2,8,12,321
Trang sức,11.000 ₫,31% Off,1.1K Đã bán,(59),Nước ngoài,16.000 ₫,Miễn phí,96%,99%,100%,2,2,5,4,46
Trang sức,14.000 ₫,40% Off,152 Đã bán,(53),Hồ Chí Minh,23.333 ₫,17.000 ₫,92%,100%,,2,4,5,1,42
Trang sức,12.000 ₫,40% Off,56 Đã bán,(16),Hồ Chí Minh,32.000 ₫,17.000 ₫,95%,99%,100%,1,0,1,0,14
Trang sức,35.000 ₫,,21 Đã bán,(2),Hồ Chí Minh,,16.500 ₫,97%,100%,100%,0,0,0,0,2
Trang sức,62.341 ₫,55% Off,261 Đã bán,(56),Hồ Chí Minh,140.000 ₫,16.500 ₫,94%,100%,100%,3,0,1,1,51
Trang sức,18.000 ₫,45% Off,18 Đã bán,(5),Nước ngoài,48.000 ₫,17.000 ₫,95%,100%,62%,0,0,0,0,5
Trang sức,53.307 ₫,52% Off,28 Đã bán,(10),Hồ Chí Minh,112.000 ₫,16.500 ₫,95%,100%,100%,1,0,0,1,8
Trang sức,32.682 ₫,53% Off,,(1),Hồ Chí Minh,69.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,1
Trang sức,3.771 ₫,16% Off,,,Hồ Chí Minh,4.500 ₫,16.500 ₫,100%,100%,,0,0,0,0,0
Trang sức,8.000 ₫,47% Off,18 Đã bán,(2),Nước ngoài,15.000 ₫,17.000 ₫,94%,100%,100%,0,1,0,0,1
Trang sức,34.225 ₫,53% Off,147 Đã bán,(23),Nước ngoài,73.000 ₫,17.000 ₫,95%,95%,100%,1,1,1,1,20
Trang sức,6.146 ₫,50% Off,237 Đã bán,(61),Hồ Chí Minh,15.833 ₫,17.000 ₫,95%,99%,100%,2,0,1,2,56
Trang sức,8.925 ₫,45% Off,243 Đã bán,(68),Hồ Chí Minh,23.201 ₫,17.000 ₫,95%,99%,100%,5,0,0,3,60
Trang sức,10.099 ₫,45% Off,291 Đã bán,(63),Hồ Chí Minh,20.350 ₫,17.000 ₫,96%,100%,83%,5,0,1,3,54
Trang sức,7.233 ₫,47% Off,149 Đã bán,(53),Hồ Chí Minh,30.932 ₫,17.000 ₫,95%,99%,100%,2,1,1,1,48
Trang sức,4.325 ₫,71% Off,1.9K Đã bán,(381),Nước ngoài,15.000 ₫,17.000 ₫,96%,99%,94%,1,1,7,7,366
Trang sức,7.073 ₫,35% Off,8 Đã bán,(8),Nước ngoài,13.992 ₫,17.000 ₫,93%,100%,100%,0,0,0,0,8
Trang sức,3.586 ₫,53% Off,395 Đã bán,(80),Hồ Chí Minh,7.700 ₫,17.000 ₫,98%,99%,100%,0,2,2,3,73
Trang sức,6.750 ₫,48% Off,2.9K Đã bán,(526),Hồ Chí Minh,13.000 ₫,17.000 ₫,96%,100%,100%,7,6,10,37,466
Trang sức,5.536 ₫,72% Off,79 Đã bán,(24),Nước ngoài,37.000 ₫,17.000 ₫,95%,99%,100%,1,0,0,0,24
Trang sức,4.850 ₫,52% Off,2.8K Đã bán,(45),Hồ Chí Minh,32.000 ₫,17.000 ₫,96%,100%,100%,1,1,1,0,42
Trang sức,17.847 ₫,42% Off,70 Đã bán,(29),Hồ Chí Minh,13.000 ₫,17.000 ₫,95%,100%,100%,0,0,0,0,29
Trang sức,8.050 ₫,55% Off,197 Đã bán,(52),Hồ Chí Minh,53.000 ₫,17.000 ₫,95%,99%,100%,1,1,2,1,47
Trang sức,79.000 ₫,,,(2),Nước ngoài,,17.000 ₫,40%,100%,,0,0,0,0,2
Trang sức,8.000 ₫,38% Off,43 Đã bán,(21),Hồ Chí Minh,24.000 ₫,17.000 ₫,95%,100%,62%,0,0,2,0,19
Trang sức,8.040 ₫,93% Off,10.0K Đã bán,(1758),Hồ Chí Minh,109.000 ₫,16.500 ₫,97%,100%,100%,53,11,30,69,1595
Trang sức,16.700 ₫,50% Off,68 Đã bán,(23),Nước ngoài,33.300 ₫,Miễn phí,97%,99%,100%,1,0,0,4,19
Trang sức,14.706 ₫,54% Off,117 Đã bán,(23),Nước ngoài,31.700 ₫,17.000 ₫,94%,97%,100%,2,0,1,1,19
Trang sức,31.712 ₫,19% Off,567 Đã bán,(197),Hồ Chí Minh,39.000 ₫,16.500 ₫,97%,99%,86%,3,1,3,0,190
Trang sức,5.180 ₫,54% Off,165 Đã bán,(52),Hồ Chí Minh,11.300 ₫,17.000 ₫,97%,98%,100%,2,1,2,1,46
Trang sức,13.900 ₫,"27% Off
Áp dụng voucher",2.8K Đã bán,(365),Hồ Chí Minh,39.000 ₫,16.500 ₫,97%,99%,86%,4,4,2,7,348
Trang sức,24.220 ₫,53% Off,472 Đã bán,(108),Nước ngoài,47.000 ₫,17.000 ₫,95%,99%,100%,2,0,2,2,102
Trang sức,5.851 ₫,58% Off,41 Đã bán,(19),Nước ngoài,14.000 ₫,17.000 ₫,95%,99%,100%,1,2,0,0,16
Trang sức,8.140 ₫,50% Off,18 Đã bán,(5),Nước ngoài,16.380 ₫,17.000 ₫,96%,100%,83%,0,0,0,0,5
Trang sức,7.172 ₫,54% Off,274 Đã bán,(65),Nước ngoài,15.500 ₫,Miễn phí,97%,99%,100%,2,0,0,3,60
Trang sức,11.839 ₫,85% Off,23 Đã bán,(4),Nước ngoài,76.700 ₫,17.000 ₫,97%,99%,100%,0,0,0,1,3
Trang sức,46.000 ₫,50% Off,170 Đã bán,(48),Hồ Chí Minh,91.999 ₫,17.000 ₫,97%,100%,,1,0,0,0,47
Trang sức,7.316 ₫,57% Off,193 Đã bán,(45),Nước ngoài,20.000 ₫,17.000 ₫,96%,89%,100%,0,0,0,3,41
Trang sức,62.012 ₫,48% Off,154 Đã bán,(34),Hồ Chí Minh,120.000 ₫,16.500 ₫,95%,97%,100%,1,0,2,0,31
Trang sức,8.469 ₫,55% Off,1.1K Đã bán,(197),Hồ Chí Minh,18.700 ₫,17.000 ₫,95%,99%,91%,7,3,7,16,164
Trang sức,26.377 ₫,23% Off,,(1),Nước ngoài,34.290 ₫,17.000 ₫,94%,100%,,0,0,0,0,1
Trang sức,5.000 ₫,35% Off,145 Đã bán,(31),Hồ Chí Minh,7.656 ₫,17.000 ₫,96%,98%,100%,1,1,0,1,28
Trang sức,9.000 ₫,40% Off,100 Đã bán,(15),Nước ngoài,15.000 ₫,17.000 ₫,95%,100%,62%,0,0,0,2,13
Trang sức,16.548 ₫,40% Off,146 Đã bán,(30),Hồ Chí Minh,27.470 ₫,16.500 ₫,96%,100%,100%,0,0,0,0,30
Trang sức,149.077 ₫,46% Off,272 Đã bán,(73),Bình Dương,275.000 ₫,28.700 ₫,98%,99%,85%,0,0,0,3,70
Trang sức,32.000 ₫,46% Off,23 Đã bán,(6),Hồ Chí Minh,59.000 ₫,17.000 ₫,95%,99%,100%,0,0,0,0,6
Trang sức,6.324 ₫,39% Off,157 Đã bán,(30),Nước ngoài,10.429 ₫,17.000 ₫,95%,95%,,0,0,2,4,24
Trang sức,8.000 ₫,43% Off,20 Đã bán,(4),Nước ngoài,21.000 ₫,17.000 ₫,95%,100%,62%,0,0,1,0,3
Trang sức,11.005 ₫,54% Off,31 Đã bán,(4),Hồ Chí Minh,23.900 ₫,17.000 ₫,97%,100%,100%,0,0,0,1,3
Trang sức,15.331 ₫,31% Off,26 Đã bán,(9),Nước ngoài,22.134 ₫,17.000 ₫,93%,100%,,0,0,0,0,9
Trang sức,66.913 ₫,25% Off,37 Đã bán,(7),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,7
Trang sức,21.747 ₫,51% Off,149 Đã bán,(37),Hồ Chí Minh,31.667 ₫,17.000 ₫,95%,99%,100%,0,0,1,2,35
Trang sức,10.232 ₫,49% Off,360 Đã bán,(106),Hồ Chí Minh,36.000 ₫,17.000 ₫,95%,99%,100%,0,2,4,4,96
Trang sức,29.432 ₫,54% Off,43 Đã bán,(16),Nước ngoài,64.000 ₫,17.000 ₫,96%,89%,100%,1,0,0,0,15
Trang sức,12.197 ₫,39% Off,1.2K Đã bán,(195),Hồ Chí Minh,9.100 ₫,17.000 ₫,98%,99%,100%,3,1,2,1,188
Trang sức,11.000 ₫,48% Off,419 Đã bán,(105),Hồ Chí Minh,16.000 ₫,17.000 ₫,95%,100%,62%,1,3,0,1,100
Trang sức,14.345 ₫,49% Off,83 Đã bán,(33),Hồ Chí Minh,46.000 ₫,17.000 ₫,96%,100%,83%,0,1,1,1,30
Trang sức,10.215 ₫,51% Off,172 Đã bán,(99),Hồ Chí Minh,36.000 ₫,17.000 ₫,96%,95%,96%,0,3,3,2,91
Trang sức,25.000 ₫,50% Off,283 Đã bán,(57),Nước ngoài,50.000 ₫,17.000 ₫,94%,94%,100%,1,2,0,3,51
Trang sức,10.056 ₫,28% Off,34 Đã bán,(8),Nước ngoài,14.000 ₫,17.000 ₫,95%,100%,100%,1,1,0,0,6
Trang sức,16.454 ₫,49% Off,99 Đã bán,(21),Nước ngoài,32.000 ₫,17.000 ₫,95%,99%,100%,0,1,0,1,19
Trang sức,109.000 ₫,52% Off,115 Đã bán,(50),Hồ Chí Minh,229.000 ₫,16.500 ₫,99%,100%,100%,0,0,1,0,49
Trang sức,28.500 ₫,,378 Đã bán,(84),Hồ Chí Minh,,16.500 ₫,99%,100%,100%,1,0,0,1,82
Trang sức,25.923 ₫,48% Off,294 Đã bán,(45),Nước ngoài,50.000 ₫,17.000 ₫,95%,99%,100%,0,0,0,0,45
Trang sức,15.000 ₫,32% Off,187 Đã bán,(42),Hồ Chí Minh,22.000 ₫,16.500 ₫,96%,100%,87%,0,0,3,0,39
Trang sức,12.935 ₫,"35% Off
Áp dụng voucher",1.5K Đã bán,(167),Hồ Chí Minh,19.900 ₫,18.300 ₫,97%,99%,86%,0,0,2,4,162
Trang sức,66.202 ₫,26% Off,217 Đã bán,(68),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,68
Trang sức,29.000 ₫,55% Off,1.7K Đã bán,(458),Hồ Chí Minh,65.000 ₫,16.500 ₫,94%,100%,,5,1,6,17,429
Trang sức,44.050 ₫,"68% Off
Áp dụng voucher",224 Đã bán,(65),Hồ Chí Minh,139.000 ₫,16.500 ₫,97%,99%,86%,1,1,1,2,60
Trang sức,14.000 ₫,42% Off,220 Đã bán,(29),Hồ Chí Minh,26.000 ₫,17.000 ₫,91%,100%,,1,1,1,1,25
Trang sức,31.980 ₫,46% Off,77 Đã bán,(20),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,100%,,0,0,0,1,19
Trang sức,42.600 ₫,52% Off,228 Đã bán,(60),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,100%,,4,0,0,0,56
Trang sức,11.976 ₫,48% Off,367 Đã bán,(93),Nước ngoài,40.200 ₫,17.000 ₫,96%,98%,100%,4,2,1,2,84
Trang sức,24.022 ₫,80% Off,1.5K Đã bán,(403),Hồ Chí Minh,118.000 ₫,16.500 ₫,97%,100%,100%,3,2,6,9,383
Trang sức,89.000 ₫,36% Off,631 Đã bán,(195),Hồ Chí Minh,139.000 ₫,16.500 ₫,97%,99%,86%,0,1,0,3,192
Trang sức,2.200 ₫,69% Off,8 Đã bán,(6),Nước ngoài,9.400 ₫,17.000 ₫,95%,99%,,0,0,0,2,4
Trang sức,15.298 ₫,63% Off,11 Đã bán,(8),Nước ngoài,41.000 ₫,17.000 ₫,95%,100%,100%,0,0,0,0,9
Trang sức,53.000 ₫,40% Off,130 Đã bán,(39),Hồ Chí Minh,89.000 ₫,16.500 ₫,97%,99%,86%,1,0,1,0,38
Trang sức,270.715 ₫,51% Off,76 Đã bán,(28),Hà Nội,550.000 ₫,32.700 ₫,97%,99%,97%,0,0,0,1,28
Trang sức,8.880 ₫,54% Off,136 Đã bán,(27),Nước ngoài,34.100 ₫,17.000 ₫,97%,98%,100%,3,0,1,1,22
Trang sức,24.302 ₫,56% Off,91 Đã bán,(26),Hồ Chí Minh,55.000 ₫,16.500 ₫,97%,100%,,0,0,0,0,26
Trang sức,29.000 ₫,51% Off,44 Đã bán,(12),Hồ Chí Minh,59.000 ₫,16.500 ₫,97%,99%,86%,0,0,0,0,12
Trang sức,13.999 ₫,40% Off,265 Đã bán,(57),Nước ngoài,23.332 ₫,17.000 ₫,95%,98%,,3,0,1,2,51
Trang sức,10.000 ₫,50% Off,1.1K Đã bán,(101),Hà Nội,20.000 ₫,32.700 ₫,84%,86%,100%,4,2,5,6,84
Trang sức,37.127 ₫,49% Off,54 Đã bán,(16),Nước ngoài,73.300 ₫,17.000 ₫,97%,94%,50%,0,0,0,0,16
Trang sức,27.000 ₫,52% Off,140 Đã bán,(24),Hồ Chí Minh,56.000 ₫,17.000 ₫,95%,94%,66%,0,0,2,1,21
Trang sức,26.833 ₫,58% Off,1.0K Đã bán,(178),Hồ Chí Minh,64.000 ₫,17.000 ₫,94%,100%,66%,7,5,7,5,154
Trang sức,104.155 ₫,54% Off,132 Đã bán,(45),Hà Nội,227.943 ₫,21.700 ₫,98%,100%,,1,0,0,2,42
Trang sức,29.873 ₫,50% Off,11 Đã bán,(5),Nước ngoài,60.000 ₫,17.000 ₫,96%,90%,100%,0,0,1,0,4
Trang sức,54.280 ₫,8% Off,34 Đã bán,(4),Nước ngoài,59.000 ₫,17.000 ₫,95%,93%,99%,0,0,0,0,4
Trang sức,28.000 ₫,56% Off,207 Đã bán,(47),Nước ngoài,64.000 ₫,17.000 ₫,96%,100%,,0,0,0,1,46
Trang sức,49.000 ₫,53% Off,148 Đã bán,(34),Hồ Chí Minh,105.000 ₫,16.500 ₫,92%,99%,100%,0,0,0,1,33
Trang sức,11.605 ₫,47% Off,,(1),Nước ngoài,22.000 ₫,17.000 ₫,95%,94%,100%,0,0,0,0,1
Trang sức,8.295 ₫,51% Off,1.7K Đã bán,(215),Hồ Chí Minh,12.000 ₫,17.000 ₫,96%,100%,83%,11,3,2,13,186
Trang sức,4.635 ₫,59% Off,521 Đã bán,(146),Hồ Chí Minh,30.260 ₫,17.000 ₫,95%,99%,100%,3,1,2,0,140
Trang sức,10.299 ₫,54% Off,215 Đã bán,(43),Nước ngoài,22.300 ₫,17.000 ₫,97%,99%,100%,0,2,0,0,41
Trang sức,9.493 ₫,57% Off,22 Đã bán,(5),Nước ngoài,32.000 ₫,17.000 ₫,96%,89%,100%,0,0,0,0,5
Trang sức,6.800 ₫,50% Off,7 Đã bán,,Nước ngoài,13.500 ₫,Miễn phí,97%,99%,100%,0,0,0,0,0
Trang sức,6.000 ₫,33% Off,159 Đã bán,(59),Nước ngoài,20.000 ₫,17.000 ₫,95%,100%,62%,0,0,0,7,52
Trang sức,10.661 ₫,47% Off,52 Đã bán,(7),Hà Nội,20.060 ₫,32.700 ₫,97%,90%,100%,2,0,0,0,6
Trang sức,33.000 ₫,35% Off,,(1),Nước ngoài,50.700 ₫,17.000 ₫,,100%,,0,0,0,0,1
Trang sức,16.000 ₫,40% Off,36 Đã bán,(12),Nước ngoài,26.667 ₫,17.000 ₫,92%,100%,,0,0,0,0,12
Trang sức,9.000 ₫,50% Off,455 Đã bán,(87),Nước ngoài,18.000 ₫,17.000 ₫,95%,99%,100%,5,0,2,4,77
