Type,Title,Link_item,Price_sale,Sale_off,Location,index_,Total_sold,Preview,temp_id
laptop,Laptop Lenovo Ideapad Slim 5 16IMH9 - 83DC001RVN (Core Ultra 5-125H) (Xám) - Bảo hành 24 tháng,https://www.lazada.vn/products/laptop-lenovo-ideapad-slim-5-16imh9-83dc001rvn-core-ultra-5-125h-xam-bao-hanh-24-thang-i2645477022.html,21.690.000 ₫,9% Off,Hồ Chí Minh,678,,,
laptop,Laptop Dell E7440 rã xác linh kiện còn dùng được,https://www.lazada.vn/products/laptop-dell-e7440-ra-xac-linh-kien-con-dung-duoc-i1840583232.html,120.000 ₫,,Hồ Chí Minh,679,,,
laptop,Máy tính xách tay/ Laptop Acer Aspire 5 A514-56P-35X7 (NX.KHRSV.001) (i3-1315U) (Xám) - Bảo hành 12 tháng,https://www.lazada.vn/products/may-tinh-xach-tay-laptop-acer-aspire-5-a514-56p-35x7-nxkhrsv001-i3-1315u-xam-bao-hanh-12-thang-i2413412570.html,11.390.000 ₫,12% Off,Hồ Chí Minh,680,,,
laptop,[Win 10 + SSD 128gb] - Laptop Asus E200H X205TA win 10 cực mỏng nhẹ học online văn phòng xem phim lướt web,https://www.lazada.vn/products/win-10-ssd-128gb-laptop-asus-e200h-x205ta-win-10-cuc-mong-nhe-hoc-online-van-phong-xem-phim-luot-web-i1916214077.html,2.430.000 ₫,14% Off,Hà Nội,681,,,
laptop,"Laptop Cũ Rẻ Các Hãng Core i5 - i7 : Dell , Hp .Asus . Vaio . Acer ... Máy Đẹp Đủ Sạc . Dùng Full Chức Năng BH 3 Tháng",https://www.lazada.vn/products/laptop-cu-re-cac-hang-core-i5-i7-dell-hp-asus-vaio-acer-may-dep-du-sac-dung-full-chuc-nang-bh-3-thang-i2115123652.html,1.990.000 ₫,,Hà Nội,682,,,
laptop,Xiaomi Redmi Redmibook 16 XMA2002-AJ Ryzen Edition A Shell B C D,https://www.lazada.vn/products/xiaomi-redmi-redmibook-16-xma2002-aj-ryzen-edition-a-shell-b-c-d-i2206588930.html,631.000 ₫,18% Off,Nước ngoài,683,,,
laptop,Máy Tính Xách Tay Dell 13-7000 7347 7348 7359 A Shell B C D,https://www.lazada.vn/products/may-tinh-xach-tay-dell-13-7000-7347-7348-7359-a-shell-b-c-d-i2206668477.html,600.000 ₫,18% Off,Nước ngoài,684,,,
laptop,Lenovo G50-70 G50-80 30 75 A Shell B C D E Máy Tính Xách Tay,https://www.lazada.vn/products/lenovo-g50-70-g50-80-30-75-a-shell-b-c-d-e-may-tinh-xach-tay-i2206659269.html,600.000 ₫,18% Off,Nước ngoài,685,,,
laptop,"Thanh lý Laptop Dell P07G, core I3, Giá bán 1,1 triệu.",https://www.lazada.vn/products/thanh-ly-laptop-dell-p07g-core-i3-gia-ban-11-trieu-i2251186520.html,1.100.000 ₫,,Tiền Giang,686,,,
laptop,Máy tính xách tay cho ASUS F554L F555L F555LA f555ua F554LA X555L K555LD X555LI X555LJ X554L r557 LCD Cover quay lại/Kim loại hinges13nb0621ap0811,https://www.lazada.vn/products/may-tinh-xach-tay-cho-asus-f554l-f555l-f555la-f555ua-f554la-x555l-k555ld-x555li-x555lj-x554l-r557-lcd-cover-quay-laikim-loai-hinges13nb0621ap0811-i2474589079.html,397.000 ₫,18% Off,Nước ngoài,687,,,
laptop,Laptop mini Asus X201EP X201EV siêu mỏng nhẹ kiểu dáng đẹp dễ dàng mang đi,https://www.lazada.vn/products/laptop-mini-asus-x201ep-x201ev-sieu-mong-nhe-kieu-dang-dep-de-dang-mang-di-i2145737933.html,2.240.000 ₫,19% Off,Hà Nội,688,,,
laptop,Máy Tính Xách Tay Lenovo Thinkpad X230,https://www.lazada.vn/products/may-tinh-xach-tay-lenovo-thinkpad-x230-i2503154032.html,2.570.000 ₫,,Hồ Chí Minh,689,,,
laptop,Laptop sony vaio i5 ram 8G 750G gamer pin3h caocap,https://www.lazada.vn/products/laptop-sony-vaio-i5-ram-8g-750g-gamer-pin3h-caocap-i2624718545.html,1.990.000 ₫,,Hồ Chí Minh,690,,,
laptop,laptop cũ văn phòng học tập Lenovo thinkpad X260 I5 6300U nguyên zin nhỏ gọn mạnh mẽ bền bỉ,https://www.lazada.vn/products/laptop-cu-van-phong-hoc-tap-lenovo-thinkpad-x260-i5-6300u-nguyen-zin-nho-gon-manh-me-ben-bi-i1715830255.html,3.100.000 ₫,,Hồ Chí Minh,691,,,
laptop,"Laptop Lenovo Thinkpad T61 ram 4Gb màn hình 14 inch Windows 8, Bảo hành 7 tháng",https://www.lazada.vn/products/laptop-lenovo-thinkpad-t61-ram-4gb-man-hinh-14-inch-windows-8-bao-hanh-7-thang-i2634577130.html,2.000.000 ₫,,Hồ Chí Minh,692,,,
laptop,Laptop Dell XPS 9350 Đời Mới/Ram 8Gb/SSD 256Gb/Màn 3k Tràn Viền /Mỏng Nhẹ Đẹp Keng 99%,https://www.lazada.vn/products/laptop-dell-xps-9350-doi-moiram-8gbssd-256gbman-3k-tran-vien-mong-nhe-dep-keng-99-i2224501360.html,7.200.000 ₫,,Hà Nội,693,,,
laptop,"Thanh lý Laptop Lenovo -Core I3, ram 4G, ô cứng 500G. giá 1,5 triệu",https://www.lazada.vn/products/thanh-ly-laptop-lenovo-core-i3-ram-4g-o-cung-500g-gia-15-trieu-i2222843617.html,1.500.000 ₫,,Tiền Giang,694,,,
laptop,DELL INSPIRON 3542 CORE I3 4005U RAM 8G SSD 128G 15.6INCH GIÁ RẺ,https://www.lazada.vn/products/dell-inspiron-3542-core-i3-4005u-ram-8g-ssd-128g-156inch-gia-re-i2659784426.html,3.200.000 ₫,33% Off,Hồ Chí Minh,695,,,
laptop,Laptop cũ 4GB giá rẻ (Intel Core 2 / 4GB / 120GB HDD) | Chính hãng,https://www.lazada.vn/products/laptop-cu-4gb-gia-re-intel-core-2-4gb-120gb-hdd-chinh-hang-i2634433312.html,1.999.000 ₫,,Hồ Chí Minh,696,,,
laptop,Laptop Dell ram 3Gb rom 256Gb màn hình 14 inch đầy đủ phụ kiện bảo hành 1 năm (đã sử dụng),https://www.lazada.vn/products/laptop-dell-ram-3gb-rom-256gb-man-hinh-14-inch-day-du-phu-kien-bao-hanh-1-nam-da-su-dung-i2634441294.html,1.999.000 ₫,,Hồ Chí Minh,697,,,
laptop,Dell XPS 9360 Nhật zin,https://www.lazada.vn/products/dell-xps-9360-nhat-zin-i2500779336.html,7.280.000 ₫,,Hải Phòng,698,,,
laptop,Dell Latitude 7480 Ultrabook,https://www.lazada.vn/products/dell-latitude-7480-ultrabook-i2312919770.html,4.900.000 ₫,9% Off,Hồ Chí Minh,699,,,
laptop,Dell Precision M3800,https://www.lazada.vn/products/dell-precision-m3800-i2394599446.html,5.720.000 ₫,,Hải Phòng,700,,,
laptop,HP 15S CORE I3 GEN 10th RAM 8G SSD 256G 15.6INCH FHD IPS VIỀN MỎNG,https://www.lazada.vn/products/hp-15s-core-i3-gen-10th-ram-8g-ssd-256g-156inch-fhd-ips-vien-mong-i2606001081.html,5.900.000 ₫,50% Off,Hồ Chí Minh,701,,,
laptop,"Laptop Elitebook HP 840 G3 cấu hình mạnh mẽ, Core i7, Ram 8gb, ổ cứng SSD 256, màn hình 14inch FHD, laptop zin lướt 99%",https://www.lazada.vn/products/laptop-elitebook-hp-840-g3-cau-hinh-manh-me-core-i7-ram-8gb-o-cung-ssd-256-man-hinh-14inch-fhd-laptop-zin-luot-99-i2494028215.html,5.800.000 ₫,34% Off,Hà Nội,702,,,
laptop,HP PROBOOK 450 G3 CORE I5 6200U RAM 8G SSD 256G 15.6INCH GIÁ TỐT,https://www.lazada.vn/products/hp-probook-450-g3-core-i5-6200u-ram-8g-ssd-256g-156inch-gia-tot-i2599424690.html,3.800.000 ₫,44% Off,Hồ Chí Minh,703,,,
laptop,"Laptop Panasonic Let’snote CF-RZ6 core i5-7Y57, 8gb ram, 256gb SSD, màn hình gập 360 độ cảm ứng, sim 4G siêu nhẹ 700gram",https://www.lazada.vn/products/laptop-panasonic-letsnote-cf-rz6-core-i5-7y57-8gb-ram-256gb-ssd-man-hinh-gap-360-do-cam-ung-sim-4g-sieu-nhe-700gram-i2293633070.html,3.500.000 ₫,12% Off,Hưng Yên,704,,,
laptop,[Voucher Giảm 12% Max 3Tr] Laptop HP Pavilion 15-eg0505TX 46M03PA i5-1135G7| 8Gb| 512GB| VGA 2GB| 15.6″FHD| Win11 (Gold),https://www.lazada.vn/products/voucher-giam-12-max-3tr-laptop-hp-pavilion-15-eg0505tx-46m03pa-i5-1135g7-8gb-512gb-vga-2gb-156fhd-win11-gold-i1859260252.html,14.590.000 ₫,42% Off,Hồ Chí Minh,705,,,
laptop,"Máy tính cũ Macboook,, rentina 2019 13in Core i5/Ram 8gb/128gb SSD ) màu sliver và grey",https://www.lazada.vn/products/may-tinh-cu-macboook-rentina-2019-13in-core-i5ram-8gb128gb-ssd-mau-sliver-va-grey-i2507358737.html,8.900.000 ₫,18% Off,Hồ Chí Minh,706,,,
laptop,LAPTOP ME293-2013 CORE I7 4750HQ RAM 8GB SSD 256GB 15.4INCH RETINA,https://www.lazada.vn/products/laptop-me293-2013-core-i7-4750hq-ram-8gb-ssd-256gb-154inch-retina-i2432468073.html,5.220.000 ₫,33% Off,Hồ Chí Minh,707,,,
laptop,Laptop hp 8440P i5 Ram 4G hdd 500GB Nhập Khẩu Nhật giá rẻ giải trí học tập ổn,https://www.lazada.vn/products/laptop-hp-8440p-i5-ram-4g-hdd-500gb-nhap-khau-nhat-gia-re-giai-tri-hoc-tap-on-i251083374.html,1.642.000 ₫,,Hà Nội,708,,,
laptop,Laptop Lenovo IdeaPad Slim 5 14IMH9 - 83DA001NVN (Ultra 5-125H) (Xám) - Bảo hành 24 tháng,https://www.lazada.vn/products/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn-ultra-5-125h-xam-bao-hanh-24-thang-i2645589496.html,20.190.000 ₫,16% Off,Hồ Chí Minh,709,,,
laptop,Laptop NEC VersaPro VK18 Core i7-3537U 4gb Ram 128gb SSD màn hình 13.3inch vỏ nhôm magie siêu mỏng nhẹ 800gram,https://www.lazada.vn/products/laptop-nec-versapro-vk18-core-i7-3537u-4gb-ram-128gb-ssd-man-hinh-133inch-vo-nhom-magie-sieu-mong-nhe-800gram-i354682574.html,3.900.000 ₫,29% Off,Hưng Yên,710,,,
laptop,"Laptop Lenovo CPU I3, ram 8G, SSD 128G dùng văn phòng, học tập, giải trí, tặng kèm chuột và lót chuột",https://www.lazada.vn/products/laptop-lenovo-cpu-i3-ram-8g-ssd-128g-dung-van-phong-hoc-tap-giai-tri-tang-kem-chuot-va-lot-chuot-i1276956989.html,2.400.000 ₫,20% Off,Hà Nội,711,,,
laptop,laptop xoay gập 360 Panasonic cf-ax2 hang cũ. i5. Ram 4.ssd 128g.man 11.6in,https://www.lazada.vn/products/laptop-xoay-gap-360-panasonic-cf-ax2-hang-cu-i5-ram-4ssd-128gman-116in-i2596949168.html,2.950.000 ₫,,Hà Nội,712,,,
laptop,"Laptop Nec VK21H core i5, 8gb ram, 256gb SSD, màn 13.3inch HD, nhập khẩu Nhật Bản",https://www.lazada.vn/products/laptop-nec-vk21h-core-i5-8gb-ram-256gb-ssd-man-133inch-hd-nhap-khau-nhat-ban-i2652935555.html,2.500.000 ₫,,Hưng Yên,713,,,
laptop,Laptop cảm ứng Toshiba Dynabook R82 2 trong 1,https://www.lazada.vn/products/laptop-cam-ung-toshiba-dynabook-r82-2-trong-1-i2197488848.html,4.200.000 ₫,,Hồ Chí Minh,714,,,
laptop,LAPTOP MB896 -INTEL CORE 2 RAM 4G SSD 128G 15.4INCH,https://www.lazada.vn/products/laptop-mb896-intel-core-2-ram-4g-ssd-128g-154inch-i2492370453.html,3.200.000 ₫,42% Off,Hồ Chí Minh,715,,,
laptop,"Laptop HP Probook 640 G5, Core i5 8350U, Ram 8GB, SSD 256GB, 14inch FHD, tặng cặp laptop, chuột không dây, lót chuột, cài win, vệ sinh máy trọn đời",https://www.lazada.vn/products/laptop-hp-probook-640-g5-core-i5-8350u-ram-8gb-ssd-256gb-14inch-fhd-tang-cap-laptop-chuot-khong-day-lot-chuot-cai-win-ve-sinh-may-tron-doi-i2641138474.html,6.800.000 ₫,23% Off,Hà Nội,716,,,
laptop,Laptop xách tay giá rẻ LENOVO THINKPAD E495 Ryzen3-3200U RAM 8GB SSD256GB 99%,https://www.lazada.vn/products/laptop-xach-tay-gia-re-lenovo-thinkpad-e495-ryzen3-3200u-ram-8gb-ssd256gb-99-i2663496213.html,5.400.000 ₫,,Hà Nội,717,,,
laptop,[Made in Japan] Laptop panasonic NX3,https://www.lazada.vn/products/made-in-japan-laptop-panasonic-nx3-i1635730960.html,2.500.000 ₫,17% Off,Hồ Chí Minh,718,,,
laptop,laptop mini 2in1 Fujitsu arrow tap Q508. ram 4.ssd 64g kèm sạc +bút,https://www.lazada.vn/products/laptop-mini-2in1-fujitsu-arrow-tap-q508-ram-4ssd-64g-kem-sac-but-i2534110377.html,2.750.000 ₫,,Hà Nội,719,,,
laptop,[KM-Tặng bản quyền Microsoft Office 2021 Professional Plus] LG Gram 16 2022,https://www.lazada.vn/products/km-tang-ban-quyen-microsoft-office-2021-professional-plus-lg-gram-16-2022-i1390806340.html,19.390.000 ₫,,Hồ Chí Minh,720,,,
laptop,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",https://www.lazada.vn/products/may-tinh-bang-fujitsu-q508-atom-x7-z8750-4gb-ram-128gb-ssd-101-full-hd-cam-ung-i2448106538.html,1.800.000 ₫,,Hưng Yên,721,,,
laptop,Laptop cũ giá rẻ thanh lý - Kèm sạc phục vụ sử dụng cơ bản nhiều hãng,https://www.lazada.vn/products/laptop-cu-gia-re-thanh-ly-kem-sac-phuc-vu-su-dung-co-ban-nhieu-hang-i1962702481.html,980.000 ₫,,Đăk Lăk,722,,,
laptop,Máy Tính Xách Tay IBM Lenovo Thinkpad T420 T420i T420s T430s Quạt CPU T430i,https://www.lazada.vn/products/may-tinh-xach-tay-ibm-lenovo-thinkpad-t420-t420i-t420s-t430s-quat-cpu-t430i-i2528970343.html,117.000 ₫,,Nước ngoài,723,,,
laptop,Laptop Asus K43 / Intel Core i5 - 2520M 2.5Ghz ~ 3.2Ghz / Ram 4G / Ổ cứng SSD 120G / Intel HD Graphics 3000/ Màn hình 14 inch HD / Windows 10 Pro / Tặng kèm chuột không dây,https://www.lazada.vn/products/laptop-asus-k43-intel-core-i5-2520m-25ghz-32ghz-ram-4g-o-cung-ssd-120g-intel-hd-graphics-3000-man-hinh-14-inch-hd-windows-10-pro-tang-kem-chuot-khong-day-i1625326686.html,3.000.000 ₫,,Hà Nội,724,,,
laptop,"Thanh lý Laptop Dell, core I5, ram 4G, ô cứng 300G, Giá bán 1,9 triệu",https://www.lazada.vn/products/thanh-ly-laptop-dell-core-i5-ram-4g-o-cung-300g-gia-ban-19-trieu-i2251177653.html,1.900.000 ₫,,Tiền Giang,725,,,
laptop,Thanh lý máy tính laptop văn phòng,https://www.lazada.vn/products/thanh-ly-may-tinh-laptop-van-phong-i1847056581.html,1.399.999 ₫,,Hưng Yên,726,,,
laptop,Laptop cũ giá rẻ - Máy tính zin ram 3GB ổ 250gb chính hãng nhanh zin rất bền đầy đủ phụ kiện (Bảo hành 1 năm),https://www.lazada.vn/products/laptop-cu-gia-re-may-tinh-zin-ram-3gb-o-250gb-chinh-hang-nhanh-zin-rat-ben-day-du-phu-kien-bao-hanh-1-nam-i2634348769.html,1.999.991 ₫,,Hồ Chí Minh,727,,,
laptop,"Laptop Asus X453 giá tốt, chíp Pentium 2.16Ghz, Ram 2G, Ổ SSD 120G, màn hình 14 inch, dùng làm việc văn phòng, học tập, giải trí, tặng kèm chuột",https://www.lazada.vn/products/laptop-asus-x453-gia-tot-chip-pentium-216ghz-ram-2g-o-ssd-120g-man-hinh-14-inch-dung-lam-viec-van-phong-hoc-tap-giai-tri-tang-kem-chuot-i2118251086.html,2.300.000 ₫,15% Off,Hà Nội,728,,,
laptop,Laptop xách tay Nhật Bản Fujitsu 12 inch ram 4Gb ổ cứng 250gb đầy đủ phụ kiện,https://www.lazada.vn/products/laptop-xach-tay-nhat-ban-fujitsu-12-inch-ram-4gb-o-cung-250gb-day-du-phu-kien-i2634512094.html,1.999.999 ₫,,Hồ Chí Minh,729,,,
laptop,Laptop Intel 4G Học Tập Làm Việc Giải Trí Ok (Bảo Hành 1 Năm),https://www.lazada.vn/products/laptop-intel-4g-hoc-tap-lam-viec-giai-tri-ok-bao-hanh-1-nam-i2634612411.html,2.000.000 ₫,,Hồ Chí Minh,730,,,
laptop,Laptop Dell Nhập Xịn 7370 Đời Mới/Ram 8Gb/SSD 256Gb/Màn 3k Tràn Viền /Mỏng Nhẹ Đẹp Keng 99%,https://www.lazada.vn/products/laptop-dell-nhap-xin-7370-doi-moiram-8gbssd-256gbman-3k-tran-vien-mong-nhe-dep-keng-99-i2200499602.html,4.600.000 ₫,,Hà Nội,731,,,
laptop,Laptop mini 12inch Dell 7280 Core i5 Ram 8Gb/SSD 256Gb Mỏng nhẹ Đẹp Keng - Máy Tính Chạy 24/24,https://www.lazada.vn/products/laptop-mini-12inch-dell-7280-core-i5-ram-8gbssd-256gb-mong-nhe-dep-keng-may-tinh-chay-2424-i2200442656.html,5.600.000 ₫,,Hà Nội,732,,,
laptop,THINKPAD,https://www.lazada.vn/products/thinkpad-i1764834262.html,3.100.000 ₫,,Hưng Yên,733,,,
laptop,"Laptop HP Elitebook 8540W cũ (Core i7 840QM, 4GB, 320GB, VGA 1GB NVidia Quadro FX 880M, 15.6 inch Full HD)",https://www.lazada.vn/products/laptop-hp-elitebook-8540w-cu-core-i7-840qm-4gb-320gb-vga-1gb-nvidia-quadro-fx-880m-156-inch-full-hd-i1971548290.html,5.180.000 ₫,,Hà Nội,734,,,
laptop,LAPTOP DELL LATITUDE 5490 MÀN 14IN CẢM ỨNG FULL HD 7300+8G+SSD 256G NHỎ GỌN SANG TRỌNG GIÁ TÔT TT,https://www.lazada.vn/products/laptop-dell-latitude-5490-man-14in-cam-ung-full-hd-73008gssd-256g-nho-gon-sang-trong-gia-tot-tt-i2148030916.html,4.500.000 ₫,,Hưng Yên,735,,,
laptop,Dell Latitude 7470 Vân Carbon Cảm ứng | Core i7-6600U | 8GB | 256GB | ĐỘ PHÂN GIẢI 2K,https://www.lazada.vn/products/dell-latitude-7470-van-carbon-cam-ung-core-i7-6600u-8gb-256gb-do-phan-giai-2k-i2487383413.html,5.980.000 ₫,,Hưng Yên,736,,,
laptop,"Laptop dell XPS 9360 cấu hình cao, Core i5, Ram 8gb, ổ SSD 256gb, màn hình 13.3 Full HD, laptop mỏng nhẹ cao cấp lướt zin 99%, máy tính văn phòng",https://www.lazada.vn/products/laptop-dell-xps-9360-cau-hinh-cao-core-i5-ram-8gb-o-ssd-256gb-man-hinh-133-full-hd-laptop-mong-nhe-cao-cap-luot-zin-99-may-tinh-van-phong-i2473132421.html,7.800.000 ₫,28% Off,Hà Nội,737,,,
laptop,Dell Latitude E7280 Ultrabook,https://www.lazada.vn/products/dell-latitude-e7280-ultrabook-i2607880442.html,3.900.000 ₫,,Hồ Chí Minh,738,,,
laptop,[Trả góp 0%]Lenovo Thinkpad X280 core i5 8250U RAM 8G SSD 256G 12.5inch,https://www.lazada.vn/products/tra-gop-0lenovo-thinkpad-x280-core-i5-8250u-ram-8g-ssd-256g-125inch-i498196049.html,4.500.000 ₫,43% Off,Hồ Chí Minh,739,,,
laptop,"[Rẻ Nhât ] Laptop Cảm Ứng Lenovo Yoga 370 ( Core i5-7300U ) Mỏng nhẹ , Chạy siêu nhanh - HÀNG CHÍNH HÃNG",https://www.lazada.vn/products/re-nhat-laptop-cam-ung-lenovo-yoga-370-core-i5-7300u-mong-nhe-chay-sieu-nhanh-hang-chinh-hang-i1983215024.html,5.863.000 ₫,35% Off,Hà Nội,740,,,
laptop,Dell Lattude 7290 full đẹp i5 8250u / Ram 8G/SSd 128G,https://www.lazada.vn/products/dell-lattude-7290-full-dep-i5-8250u-ram-8gssd-128g-i2591084865.html,3.800.000 ₫,,Thái Nguyên,741,,,
laptop,THINKPAD X250 CORE I7 5600U RAM 8G SSD 256G 12.5INCH,https://www.lazada.vn/products/thinkpad-x250-core-i7-5600u-ram-8g-ssd-256g-125inch-i2488327198.html,4.800.000 ₫,29% Off,Hồ Chí Minh,742,,,
laptop,Laptop Lenovo Thinkpad X280 i5 8250U RAM 8GB SSD 256GB 12.5 inch FHD Pin 90%,https://www.lazada.vn/products/laptop-lenovo-thinkpad-x280-i5-8250u-ram-8gb-ssd-256gb-125-inch-fhd-pin-90-i2578423167.html,4.499.999 ₫,,Hà Nội,743,,,
laptop,[Trả góp 0%]HP CQ42 Core i3 Ram 4GB 500G 14inch,https://www.lazada.vn/products/tra-gop-0hp-cq42-core-i3-ram-4gb-500g-14inch-i1118968275.html,2.800.000 ₫,22% Off,Hồ Chí Minh,744,,,
laptop,"Máy tính xách tay LENOVO Thinkpad T460 Core i5 6200, DDRam 8G, SSD 256G, Màn 14in máy đẹp",https://www.lazada.vn/products/may-tinh-xach-tay-lenovo-thinkpad-t460-core-i5-6200-ddram-8g-ssd-256g-man-14in-may-dep-i1971798096.html,7.799.000 ₫,,Nam Định,745,,,
laptop,"[Laptop Quốc Dân] Dell Latitude 7480 Carbon 2K bản max option, Core i5 6300U/ Ram 16Gb/ SSD Mvme 512Gb/ 14'' IPS 2K Touch .",https://www.lazada.vn/products/laptop-quoc-dan-dell-latitude-7480-carbon-2k-ban-max-option-core-i5-6300u-ram-16gb-ssd-mvme-512gb-14-ips-2k-touch-i2652918933.html,7.250.000 ₫,,Nghệ An,746,,,
laptop,LAPTOP MF839LL/A-RETINA PRO 2015 CORE I5 RAM 8G SSD 256G 13INCH RETINA GIÁ RẺ,https://www.lazada.vn/products/laptop-mf839lla-retina-pro-2015-core-i5-ram-8g-ssd-256g-13inch-retina-gia-re-i2213332837.html,7.800.000 ₫,12% Off,Hồ Chí Minh,747,,,
laptop,Laptop xách tay Lenovo ThinkPad T470S i7 6600U Ram 8gb SSD 256gb Màn hình 14inch Full HD IPS Pin4h,https://www.lazada.vn/products/laptop-xach-tay-lenovo-thinkpad-t470s-i7-6600u-ram-8gb-ssd-256gb-man-hinh-14inch-full-hd-ips-pin4h-i2401675010.html,7.800.000 ₫,,Hà Nội,748,,,
laptop,"Laptop HP 15s-fq5231TU,Core i3-1215U,8GB RAM,256GB SSD,Intel Graphics,15.6""FHD,Webcam,3 Cell,Wlan ac+BT,Win11 Home 64,Natural Silver,1Y WTY_8U241PA - Hàng Chính Hãng",https://www.lazada.vn/products/laptop-hp-15s-fq5231tucore-i3-1215u8gb-ram256gb-ssdintel-graphics156fhdwebcam3-cellwlan-acbtwin11-home-64natural-silver1y-wty_8u241pa-hang-chinh-hang-i2474503259.html,11.150.000 ₫,7% Off,Hồ Chí Minh,749,,,
laptop,LAPTOP LENOVO IDEAPAD G40 CORE I5 4258U RAM 8G SSD 128G 14INCH MỎNG,https://www.lazada.vn/products/laptop-lenovo-ideapad-g40-core-i5-4258u-ram-8g-ssd-128g-14inch-mong-i2501133175.html,3.800.000 ₫,44% Off,Hồ Chí Minh,750,,,
laptop,máy tính laptop gamming 15.6 Inch Intel Celeron N5095 Processor RAM 16GB SSD 512GB with Windows 10 Pro + Microsoft Office 365 laptop chính hãng,https://www.lazada.vn/products/may-tinh-laptop-gamming-156-inch-intel-celeron-n5095-processor-ram-16gb-ssd-512gb-with-windows-10-pro-microsoft-office-365-laptop-chinh-hang-i2591451318.html,8.875.754 ₫,"45% Off
Áp dụng voucher",Hồ Chí Minh,751,,,
laptop,[Made in Japan] Laptop panasonic LX5,https://www.lazada.vn/products/made-in-japan-laptop-panasonic-lx5-i1635832558.html,3.500.000 ₫,30% Off,Hồ Chí Minh,752,,,
laptop,"Máy tính cũ Macboook, Air 2015 13in (Core i7 2.20ghz/Ram 8gb/SSD 128gb PIn 5h) full hôp",https://www.lazada.vn/products/may-tinh-cu-macboook-air-2015-13in-core-i7-220ghzram-8gbssd-128gb-pin-5h-full-hop-i2412506318.html,6.500.000 ₫,24% Off,Hồ Chí Minh,753,,,
laptop,"Laptop cũ Táo khuyết 15 2014 Core i7- 2.30ghz Ram 16gb SSD 512gb 2vga GT 4gb giá tốt, chuyên thiết kế",https://www.lazada.vn/products/laptop-cu-tao-khuyet-15-2014-core-i7-230ghz-ram-16gb-ssd-512gb-2vga-gt-4gb-gia-tot-chuyen-thiet-ke-i1811703514.html,6.200.000 ₫,5% Off,Hồ Chí Minh,754,,,
laptop,Máy tính cũ Macboook Pro rentina 2015 A1502 Core i7 3.1ghz/Ram 16gb/SSD 256gb PIn mới sạc 60 Lần,https://www.lazada.vn/products/may-tinh-cu-macboook-pro-rentina-2015-a1502-core-i7-31ghzram-16gbssd-256gb-pin-moi-sac-60-lan-i2258838570.html,7.200.000 ₫,24% Off,Hồ Chí Minh,755,,,
laptop,Máy tính cũ Macboook Pro rentina 2015 A1502 Core i5 2.70gjz/Ram 16gb/SSD 256gb PIn mới sạc 145 Lần,https://www.lazada.vn/products/may-tinh-cu-macboook-pro-rentina-2015-a1502-core-i5-270gjzram-16gbssd-256gb-pin-moi-sac-145-lan-i2258695677.html,7.560.000 ₫,20% Off,Hồ Chí Minh,756,,,
laptop,Một em mac air 2013 i5 ram 4gb ssd 128gb xinh xắn nhỏ gọn,https://www.lazada.vn/products/mot-em-mac-air-2013-i5-ram-4gb-ssd-128gb-xinh-xan-nho-gon-i1933395533.html,3.750.000 ₫,36% Off,Đồng Nai,757,,,
laptop,[Hàng Likenew 99% BH 1 Năm] Laptop HP Envy X360 15CN Core i5 8250U/ Ram 16Gb/ SSD Mvme 512Gb/15.6'' IPS FHD lật xoay cảm ứng.,https://www.lazada.vn/products/hang-likenew-99-bh-1-nam-laptop-hp-envy-x360-15cn-core-i5-8250u-ram-16gb-ssd-mvme-512gb156-ips-fhd-lat-xoay-cam-ung-i2250245985.html,10.550.000 ₫,,Nghệ An,758,,,
laptop,Laptop Toshiba L840 / Intel Core I5 3230M - 2.6Ghz / 14 inch HD / Ram 4GB / Ổ cứng HDD 500G / Windows 10 Pro / Tặng kèm chuột và miếng lót chuột.,https://www.lazada.vn/products/laptop-toshiba-l840-intel-core-i5-3230m-26ghz-14-inch-hd-ram-4gb-o-cung-hdd-500g-windows-10-pro-tang-kem-chuot-va-mieng-lot-chuot-i1170810012.html,3.000.000 ₫,,Hà Nội,759,,,
laptop,Laptop Xiaomi Redmibook 15 JYU4506AP i5-11300H /8GB/512GB SSD/15.6FHD/WiFi5/BT5/46Whr/ĐEN/W11SL - Hàng chính hãng DGW,https://www.lazada.vn/products/laptop-xiaomi-redmibook-15-jyu4506ap-i5-11300h-8gb512gb-ssd156fhdwifi5bt546whrdenw11sl-hang-chinh-hang-dgw-i2033980815.html,12.490.000 ₫,26% Off,Đà Nẵng,760,,,
laptop,"Laptop Sony Vaio PCG-717 Core i5, 8gb ram, 240gb SSD, 15.6"" HD nhiều máu sắc đẹp",https://www.lazada.vn/products/laptop-sony-vaio-pcg-717-core-i5-8gb-ram-240gb-ssd-156-hd-nhieu-mau-sac-dep-i2023789332.html,3.000.000 ₫,,Hưng Yên,761,,,
laptop,LAPTOP SONY VAIO VJPB11 CORE I3 6100U RAM 4G SSD 128G 13INCH FHD SIÊU NHẸ ĐÈN PHÍM,https://www.lazada.vn/products/laptop-sony-vaio-vjpb11-core-i3-6100u-ram-4g-ssd-128g-13inch-fhd-sieu-nhe-den-phim-i2608109239.html,3.150.000 ₫,46% Off,Hồ Chí Minh,762,,,
